Applicant_Income,Coapplicant_Income,Age,Dependents,Credit_Score,Existing_Loans,DTI_Ratio,Savings,Collateral_Value,Loan_Amount,Loan_Term,Loan_Approved,Total_Income,Loan_Income_Ratio,Savings_Ratio,Employment_Status_Salaried,Employment_Status_Self-employed,Employment_Status_Unemployed,Marital_Status_Single,Loan_Purpose_Car,Loan_Purpose_Education,Loan_Purpose_Home,Loan_Purpose_Personal,Property_Area_Semiurban,Property_Area_Urban,Gender_Male,Employer_Category_Government,Employer_Category_MNC,Employer_Category_Private,Employer_Category_Unemployed,Education_Level_Not Graduate
9400.0,8173.0,42.0,0.0,558.0,4.0,0.22,13939.0,21976.0,20455.895902547065,12.0,0,17573.0,1.1640525751179118,0.6814172337601887,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
11874.0,2632.0,41.0,3.0,675.1119733924612,4.0,0.12,9966.298557158712,591.0,3460.0,12.0,0,14506.0,0.23852199090031712,2.8804331090054083,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
17151.0,4494.0,41.0,0.0,602.0,1.0,0.15,9399.0,6277.0,7820.0,84.0,0,21645.0,0.3612843612843613,1.201918158567775,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
3154.0,8056.0,28.0,0.0,695.0,0.0,0.46,544.0,2260.0,37210.0,36.0,0,11210.0,3.31935771632471,0.014619725880139748,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6499.0,7511.0,36.0,0.0,675.1119733924612,1.0,0.2,2239.0,43907.0,17191.0,12.0,1,14010.0,1.2270521056388295,0.13024256878599266,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
8295.0,9155.0,51.0,1.0,712.0,4.0,0.29,10559.0,347.0,20095.0,24.0,1,17450.0,1.1515759312320917,0.5254540930579746,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
14183.0,1828.0,30.0,2.0,612.0,4.0,0.34718715393134,2627.0,24741.0,11529.0,48.0,0,16011.0,0.7200674536256324,0.2278601786798508,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
14874.0,9130.0,40.04434589800444,0.0,670.0,3.0,0.46,6618.0,37211.0,33175.0,84.0,0,24004.0,1.3820613231128145,0.1994875659382065,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
7539.0,4805.0,54.0,3.0,796.0,1.0,0.16,12123.0,43856.0,18675.0,12.0,1,12344.0,1.5128807517822425,0.6491566265060241,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11637.0,806.0,29.0,1.0,775.0,1.0,0.3,9966.298557158712,41542.0,6374.0,72.0,1,12443.0,0.5122558868440087,1.5635862185689853,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
17586.0,9655.0,37.0,1.0,654.0,0.0,0.34,8015.0,6869.0,26976.0,48.0,1,27241.0,0.9902720164457987,0.29711595492289444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
4557.0,7486.0,31.0,3.0,755.0,0.0,0.37,3130.0,28082.0,14142.0,60.0,1,12043.0,1.1742921199036784,0.22132654504313393,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7592.0,8202.0,52.0,1.460686600221484,553.0,3.0,0.51,16480.0,22080.0,13204.0,48.0,0,15794.0,0.8360136760795238,1.2481066343532263,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
18482.0,1868.0,30.0,2.0,642.0,2.0,0.19,14831.0,28979.0,8394.0,84.0,0,20350.0,0.41248157248157247,1.7668572790088157,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
4200.0,7878.0,40.04434589800444,0.0,718.0,2.0,0.5,2708.0,19422.0,34593.0,72.0,0,12078.0,2.8641331346249377,0.07828173329864424,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
16172.0,5690.0,37.0,3.0,722.0,2.0,0.45,5397.0,35613.0,12652.0,84.0,0,21862.0,0.5787210685207209,0.42657287385393616,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4961.0,7827.0,24.0,1.0,727.0,1.0,0.38,11528.0,22993.0,34740.0,84.0,0,12788.0,2.716609321238661,0.3318364997121474,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
16207.0,5061.607538802661,45.0,2.0,675.1119733924612,1.0,0.45,16840.0,12386.0,1443.0,72.0,0,21268.607538802662,0.0678464726648125,11.67013167013167,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
13969.0,9076.0,41.0,1.0,577.0,4.0,0.31,9966.298557158712,34033.0,24903.0,60.0,0,23045.0,1.0806248643957475,0.40020473666460715,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4869.0,3564.0,57.0,3.0,719.0,1.0,0.17,4368.0,45213.0,34522.0,72.0,0,8433.0,4.093679592078738,0.12652801112334164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
19340.0,1389.0,58.0,0.0,629.0,1.0,0.43,11179.0,12938.0,29180.0,24.0,0,20729.0,1.4076897100680206,0.3831048663468129,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
15992.0,5061.607538802661,21.0,2.0,625.0,1.0,0.36,12076.0,11159.0,22119.0,84.0,0,21053.607538802662,1.0506037960113854,0.5459559654595596,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7699.0,824.0,45.0,1.0,665.0,3.0,0.42,18321.0,2274.0,11363.0,48.0,0,8523.0,1.3332160037545466,1.612338290944293,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
5987.0,5061.607538802661,56.0,1.0,618.0,1.0,0.27,13948.0,18854.0,39164.0,84.0,0,11048.607538802662,3.544700077584999,0.35614339699724235,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
15446.0,936.0,37.0,1.0,647.0,0.0,0.55,17530.0,31815.0,32541.0,72.0,0,16382.0,1.9863874984739347,0.5387050182846256,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3218.0,6402.0,44.0,1.460686600221484,783.0,1.948945615982242,0.39,13824.0,10482.0,4465.0,60.0,1,9620.0,0.46413721413721415,3.096080627099664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10847.016629711752,3845.0,22.0,2.0,550.0,4.0,0.14,4299.0,18961.0,3711.0,60.0,0,14692.016629711752,0.2525861557014047,1.158447857720291,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
13296.0,1796.0,40.04434589800444,0.0,716.0,3.0,0.32,14120.0,20044.0,26198.0,12.0,1,15092.0,1.7358865624171747,0.538972440644324,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6555.0,5061.607538802661,52.0,0.0,645.0,0.0,0.48,8118.0,33836.0,23488.0,12.0,0,11616.607538802662,2.0219328165769244,0.3456232970027248,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
11146.0,7214.0,59.0,0.0,767.0,3.0,0.5,10756.0,21975.0,39515.0,12.0,0,18360.0,2.15223311546841,0.2722004302163735,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
10050.0,726.0,40.04434589800444,1.460686600221484,566.0,3.0,0.35,7953.0,14706.0,24608.0,72.0,0,10776.0,2.283593170007424,0.3231875812743823,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
14757.0,2736.0,21.0,3.0,661.0,4.0,0.55,4784.0,5974.0,28898.0,48.0,0,17493.0,1.6519750757445835,0.16554778877430965,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
19429.0,1913.0,43.0,3.0,640.0,3.0,0.23,15185.0,10928.0,2919.0,24.0,0,21342.0,0.136772561147034,5.202124015073656,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8893.0,9788.0,59.0,1.460686600221484,637.0,1.0,0.34718715393134,9024.0,21213.0,32171.0,72.0,0,18681.0,1.7221240832931857,0.2805010723943925,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
16373.0,7657.0,37.0,1.460686600221484,712.0,3.0,0.55,14674.0,1950.0,21599.0,84.0,0,24030.0,0.8988347898460258,0.6793833047826289,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
16565.0,2466.0,54.0,0.0,723.0,4.0,0.55,17845.0,19477.0,17965.0,12.0,0,19031.0,0.9439861278965898,0.9933203451155024,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
5436.0,9041.0,49.0,3.0,719.0,4.0,0.44,11708.0,10411.0,15434.0,60.0,0,14477.0,1.0661048559784485,0.7585849423351043,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
10754.0,7312.0,29.0,0.0,795.0,1.948945615982242,0.53,1159.0,21695.0,37649.0,72.0,0,18066.0,2.083969888187756,0.030784350181943743,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
12677.0,8194.0,33.0,0.0,716.0,0.0,0.14,386.0,46156.0,2999.0,60.0,1,20871.0,0.14369220449427436,0.12870956985661888,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
7895.0,7906.0,26.0,1.0,639.0,1.0,0.53,7192.0,17771.0,15849.0,84.0,0,15801.0,1.0030377824188343,0.4537825730329989,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
18609.0,4876.0,26.0,1.460686600221484,598.0,0.0,0.26,10745.0,4274.0,11903.0,60.0,0,23485.0,0.5068341494571003,0.9027136016130387,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
17636.0,7287.0,40.0,1.0,739.0,2.0,0.19,9910.0,35053.0,6445.0,60.0,1,24923.0,0.2585964771496208,1.5376260667183863,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
10847.016629711752,892.0,23.0,0.0,587.0,1.948945615982242,0.22,3409.0,7045.0,36396.0,36.0,0,11739.016629711752,3.100430057137903,0.09366413891636444,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
11151.0,5061.607538802661,37.0,2.0,700.0,3.0,0.31,17073.0,29714.0,19040.0,48.0,1,16212.607538802662,1.1743946773787226,0.8966911764705883,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
7600.0,1933.0,32.0,3.0,699.0,4.0,0.23,13180.0,34386.0,1246.0,24.0,1,9533.0,0.13070387076471204,10.57784911717496,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
9996.0,1380.0,21.0,1.0,681.0,2.0,0.26,17336.0,43747.0,32153.0,48.0,1,11376.0,2.826388888888889,0.539172083475881,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11007.0,1290.0,37.0,3.0,726.0,1.0,0.17,6142.0,8562.0,6212.0,12.0,1,12297.0,0.5051638611043344,0.9887314874436575,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
14946.0,1640.0,23.0,1.0,608.0,0.0,0.25,5967.0,27759.0,4339.0,36.0,0,16586.0,0.26160617388158686,1.3752016593685181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
6642.0,7490.0,46.0,1.0,750.0,4.0,0.39,7205.0,12026.0,24142.0,72.0,1,14132.0,1.7083215397679026,0.29844254825615113,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
13312.0,9179.0,35.0,1.0,617.0,0.0,0.32,16006.0,24701.875693673697,20394.0,72.0,0,22491.0,0.9067627050820328,0.7848386780425616,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
9679.0,1218.0,56.0,2.0,748.0,1.0,0.27,12109.0,31589.0,36136.0,24.0,1,10897.0,3.3161420574470037,0.3350951959264999,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0
10208.0,5016.0,52.0,0.0,764.0,1.0,0.47,13034.0,42663.0,13186.0,48.0,0,15224.0,0.866132422490804,0.9884726224783862,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
12716.0,6881.0,52.0,1.0,679.0,2.0,0.55,2484.0,24701.875693673697,20455.895902547065,60.0,0,19597.0,1.0438279278740146,0.12143198282949343,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
19453.0,9547.0,24.0,2.0,598.0,3.0,0.48,1854.0,26844.0,39973.0,84.0,0,29000.0,1.3783793103448276,0.046381307382483174,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
5444.0,9752.0,38.0,1.460686600221484,675.1119733924612,0.0,0.27,11631.0,23447.0,5395.0,12.0,1,15196.0,0.3550276388523296,2.1558850787766453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
12757.0,9610.0,39.0,0.0,781.0,2.0,0.47,19615.0,24879.0,16290.0,48.0,0,22367.0,0.7283050923235124,1.2041129527317374,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0
16434.0,954.0,55.0,1.0,796.0,4.0,0.18,2597.0,11966.0,23151.0,24.0,1,17388.0,1.3314354727398205,0.11217657984536306,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3060.0,9175.0,34.0,2.0,675.0,3.0,0.17,7829.0,17732.0,4691.0,36.0,1,12235.0,0.38340825500612996,1.6689405244084417,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
5420.0,7291.0,53.0,0.0,675.1119733924612,2.0,0.27,8186.0,5289.0,8470.0,12.0,1,12711.0,0.6663519786012115,0.966469893742621,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2301.0,974.0,34.0,2.0,788.0,0.0,0.5,3983.0,20012.0,4841.0,24.0,0,3275.0,1.4781679389312976,0.8227638917579012,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
14468.0,4133.0,54.0,0.0,708.0,1.0,0.22,6684.0,18812.0,38116.0,72.0,1,18601.0,2.049137143164346,0.17535942911113442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
18990.0,5370.0,24.0,0.0,660.0,4.0,0.13,10383.0,35801.0,18776.0,12.0,1,24360.0,0.7707717569786535,0.552993182786536,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
10847.016629711752,3972.0,44.0,3.0,717.0,0.0,0.17,17040.0,41628.0,7060.0,24.0,1,14819.016629711752,0.47641487801861826,2.413597733711048,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
12492.0,9105.0,39.0,3.0,600.0,1.948945615982242,0.42,12103.0,46628.0,5300.0,84.0,0,21597.0,0.24540445432235958,2.283584905660377,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
19364.0,8228.0,26.0,0.0,592.0,1.0,0.23,6312.0,23092.0,4338.0,72.0,0,27592.0,0.15721948390837925,1.4550484094052558,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
4975.0,9903.0,53.0,1.460686600221484,647.0,1.0,0.38,7938.0,25105.0,6487.0,48.0,0,14878.0,0.4360129049603441,1.2236781254817326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
8102.0,3020.0,39.0,2.0,732.0,4.0,0.36,9954.0,14294.0,20455.895902547065,36.0,1,11122.0,1.8392281876053826,0.48660787322253524,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
19568.0,8987.0,21.0,2.0,765.0,4.0,0.43,19669.0,3621.0,30529.0,60.0,0,28555.0,1.0691297496060235,0.6442726587834517,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
3816.0,4036.0,25.0,1.460686600221484,726.0,1.0,0.22,9777.0,32442.0,31262.0,24.0,0,7852.0,3.9814060112073357,0.31274390633996546,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2569.0,5068.0,40.04434589800444,1.460686600221484,673.0,1.0,0.53,3563.0,21699.0,12280.0,84.0,0,7637.0,1.6079612413251276,0.29014657980456027,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10847.016629711752,5233.0,36.0,0.0,767.0,3.0,0.25,5041.0,49906.0,29804.0,48.0,1,16080.016629711752,1.8534806702208158,0.16913837068849819,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
3895.0,9516.0,26.0,3.0,629.0,1.0,0.45,11292.0,2347.0,10915.0,84.0,0,13411.0,0.8138841249720379,1.0345396243701328,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
5863.0,317.0,33.0,1.0,734.0,2.0,0.11,8026.0,29486.0,12158.0,84.0,1,6180.0,1.9673139158576052,0.6601414706366179,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
14913.0,2396.0,55.0,0.0,660.0,0.0,0.29,13923.0,47650.0,9621.0,84.0,1,17309.0,0.555838003350858,1.4471468662301217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
9455.0,5061.607538802661,39.0,2.0,754.0,1.0,0.28,19628.0,17110.0,11547.0,48.0,1,14516.607538802662,0.7954337794925607,1.699835455096562,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6014.0,2745.0,32.0,3.0,692.0,4.0,0.37,17424.0,4923.0,24177.0,48.0,1,8759.0,2.7602466034935493,0.7206849485047773,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
13093.0,1591.0,36.0,3.0,576.0,2.0,0.14,18657.0,15611.0,3459.0,72.0,0,14684.0,0.2355625170253337,5.393755420641804,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5009.0,6183.0,30.0,1.0,745.0,4.0,0.5,3629.0,48135.0,29768.0,24.0,0,11192.0,2.6597569692637597,0.12190943294813222,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
18538.0,3930.0,45.0,1.0,757.0,2.0,0.21,2114.0,19199.0,39041.0,48.0,1,22468.0,1.7376268470713905,0.05414820317102533,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
12729.0,1312.0,40.0,3.0,741.0,1.0,0.44,1677.0,9066.0,39191.0,48.0,0,14041.0,2.7911829641763406,0.042790436579827,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3409.0,9477.0,51.0,1.0,771.0,0.0,0.5,3094.0,36047.0,18434.0,24.0,0,12886.0,1.4305447772776656,0.16784203102961917,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
14249.0,4311.0,24.0,2.0,785.0,4.0,0.38,2284.0,26754.0,39247.0,48.0,1,18560.0,2.114601293103448,0.05819553086860142,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
10847.016629711752,7314.0,43.0,1.0,707.0,2.0,0.47,5052.0,36575.0,16419.0,60.0,0,18161.016629711754,0.9040793439469802,0.3076923076923077,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
10096.0,2383.0,22.0,1.0,713.0,3.0,0.43,17973.0,24260.0,36017.0,24.0,0,12479.0,2.886208830835804,0.4990143543326762,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
9560.0,5061.607538802661,42.0,3.0,744.0,1.0,0.28,18904.0,46733.0,36577.0,60.0,1,14621.607538802662,2.5015717254708387,0.516827514558329,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
14533.0,2139.0,57.0,3.0,763.0,0.0,0.5,12047.0,48891.0,3921.0,12.0,0,16672.0,0.23518474088291746,3.072430502422851,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
9343.0,1704.0,28.0,0.0,662.0,1.0,0.25,694.0,16991.0,5676.0,24.0,1,11047.0,0.5138046528469268,0.1222692036645525,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
9206.0,6924.0,27.0,0.0,635.0,3.0,0.39,15588.0,22553.0,21425.0,48.0,0,16130.0,1.3282703037817731,0.727561260210035,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7801.0,362.0,34.0,3.0,663.0,0.0,0.47,13055.0,24174.0,36185.0,48.0,0,8163.0,4.432806566213402,0.3607848556031505,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
7986.0,9908.0,36.0,1.0,791.0,1.0,0.25,6704.0,634.0,26474.0,48.0,1,17894.0,1.4794903319548451,0.25322958374253984,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12647.0,4286.0,39.0,0.0,796.0,2.0,0.33,7368.0,29881.0,2469.0,48.0,1,16933.0,0.14580995688891513,2.9842041312272176,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
14323.0,2469.0,36.0,0.0,598.0,1.0,0.56,14593.0,18298.0,26409.0,84.0,0,16792.0,1.572713196760362,0.5525767730697868,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6780.0,4795.0,28.0,2.0,625.0,1.0,0.37,8055.0,14340.0,24526.0,72.0,0,11575.0,2.118876889848812,0.3284269754546196,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
4368.0,6150.0,53.0,2.0,604.0,4.0,0.43,11441.0,33356.0,24465.0,36.0,0,10518.0,2.326012549914432,0.46764765992233803,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
14039.0,556.0,40.04434589800444,0.0,762.0,3.0,0.55,14677.0,35999.0,31955.0,48.0,0,14595.0,2.1894484412470026,0.459302143639493,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
8655.0,5061.607538802661,31.0,1.0,605.0,3.0,0.15,1868.0,6351.0,27785.0,60.0,0,13716.607538802662,2.025646641955711,0.06723052006478315,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
10173.0,2808.0,25.0,0.0,745.0,3.0,0.22,18055.0,3838.0,22033.0,24.0,1,12981.0,1.6973268623372622,0.8194526392229837,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
6495.0,5150.0,47.0,2.0,644.0,4.0,0.45,1728.0,1973.0,7931.0,12.0,0,11645.0,0.6810648346930013,0.2178792081704703,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
